timestamp,old_pk,new_pk,action,name,status,error
2025-05-01T20:05:20.894666,228,12368,CREATE,20IBL0589,SUCCESS,
2025-05-01T20:05:21.082167,229,12369,CREATE,20IBL0105,SUCCESS,
2025-05-01T20:05:21.269666,230,12370,CREATE,20IBL0397,SUCCESS,
2025-05-01T20:05:21.457168,231,12371,CREATE,20IBL0415,SUCCESS,
2025-05-01T20:05:21.629043,232,12372,CREATE,20IBL0525,SUCCESS,
2025-05-01T20:05:21.832167,233,12373,CREATE,20IBL0417,SUCCESS,
2025-05-01T20:05:22.019667,234,12374,CREATE,20IBL0418,SUCCESS,
2025-05-01T20:05:22.207169,235,12375,CREATE,20IBL0372,SUCCESS,
2025-05-01T20:05:22.410292,236,12376,CREATE,20IBL0528,SUCCESS,
2025-05-01T20:05:22.613345,237,12377,CREATE,20IBL0529,SUCCESS,
2025-05-01T20:05:22.832166,238,12378,CREATE,20IBL0475,SUCCESS,
2025-05-01T20:05:23.019667,239,12379,CREATE,20IBL0476,SUCCESS,
2025-05-01T20:05:23.238417,240,12380,CREATE,20IBL0371,SUCCESS,
2025-05-01T20:05:23.425917,241,12381,CREATE,20IBL0416,SUCCESS,
2025-05-01T20:05:23.613417,242,12382,CREATE,20IBL0369,SUCCESS,
2025-05-01T20:05:23.800917,243,12383,CREATE,20IBL0356,SUCCESS,
2025-05-01T20:05:24.004042,244,12384,CREATE,20IBL0252,SUCCESS,
2025-05-01T20:05:24.191546,245,12385,CREATE,20IBL0469,SUCCESS,
2025-05-01T20:05:24.425917,246,12386,CREATE,20IBL0503,SUCCESS,
2025-05-01T20:05:24.660292,247,12387,CREATE,20IBL0433-B,SUCCESS,
2025-05-01T20:05:24.847792,248,12388,CREATE,20IBL0454,SUCCESS,
2025-05-01T20:05:25.035291,249,12389,CREATE,20IBL0396,SUCCESS,
2025-05-01T20:05:25.222792,250,12390,CREATE,20IBL0461,SUCCESS,
2025-05-01T20:05:25.441536,251,12391,CREATE,20IBL0435,SUCCESS,
2025-05-01T20:05:25.644667,252,12392,CREATE,20IBL0474,SUCCESS,
2025-05-01T20:05:25.863421,253,12393,CREATE,20IBL0468,SUCCESS,
